super_opeid,opeid,institution_name,superopeid_name,multi
-1,5064,SAINT JAMES MERCY HOSPITAL SCHOOL OF RADIOLOGIC SCIENCES,COLLEGES WITH INSUFFICIENT DATA,1
-1,5066,FAXTON - SAINT LUKE'S SCHOOL OF RADIOGRAPHY,COLLEGES WITH INSUFFICIENT DATA,1
-1,5102,SCHOOL OF DIAGNOSTIC IMAGING-CLEVELAND CLINIC HEALTH SYSTEM,COLLEGES WITH INSUFFICIENT DATA,1
-1,5127,BROWN MACKIE COLLEGE-CINCINNATI,COLLEGES WITH INSUFFICIENT DATA,1
-1,5203,REMINGTON COLLEGE - LAFAYETTE CAMPUS,COLLEGES WITH INSUFFICIENT DATA,1
-1,5204,BEAL COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,5210,CLEVELAND INSTITUTE OF ELECTRONICS,COLLEGES WITH INSUFFICIENT DATA,1
-1,5221,SEVIER VALLEY APPLIED TECHNOLOGY CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,5257,NORTHWESTERN TECHNICAL COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,5264,FLINT HILLS TECHNICAL COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,5266,NORTHEAST KANSAS TECHNICAL COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,5279,GREATER LOWELL REGIONAL VOCATIONAL TECHNICAL SCHOOL,COLLEGES WITH INSUFFICIENT DATA,1
-1,5280,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY - COVINGTON,COLLEGES WITH INSUFFICIENT DATA,1
-1,5281,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY - ELIZABETHTON,COLLEGES WITH INSUFFICIENT DATA,1
-1,5282,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-HARTSVILLE,COLLEGES WITH INSUFFICIENT DATA,1
-1,5283,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY - NEWBERN,COLLEGES WITH INSUFFICIENT DATA,1
-1,5288,KIRKSVILLE AREA TECHNICAL CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,5289,WAYNESVILLE CAREER CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,5307,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY--MCMINNVILLE,COLLEGES WITH INSUFFICIENT DATA,1
-1,5312,RED RIVER TECHNOLOGY CENTER SCHOOL DISTRICT 19,COLLEGES WITH INSUFFICIENT DATA,1
-1,5330,FAYETTE COUNTY CAREER & TECHNICAL INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,5335,CENTRAL PENNSYLVANIA INSTITUTE OF SCIENCE AND TECHNOLOGY,COLLEGES WITH INSUFFICIENT DATA,1
-1,5352,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-MCKENZIE,COLLEGES WITH INSUFFICIENT DATA,1
-1,5353,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-LIVINGSTON,COLLEGES WITH INSUFFICIENT DATA,1
-1,5356,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY - HOHENWALD,COLLEGES WITH INSUFFICIENT DATA,1
-1,5357,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY - CRUMP,COLLEGES WITH INSUFFICIENT DATA,1
-1,5358,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY - ATHENS,COLLEGES WITH INSUFFICIENT DATA,1
-1,5359,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY - NASHVILLE,COLLEGES WITH INSUFFICIENT DATA,1
-1,5363,DENMARK TECHNICAL COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,5365,YORK COUNTY SCHOOL OF TECHNOLOGY,COLLEGES WITH INSUFFICIENT DATA,1
-1,5399,MONMOUTH COUNTY VOCATIONAL SCHOOL DISTRICT,COLLEGES WITH INSUFFICIENT DATA,1
-1,5424,SOUTH CENTRAL CAREER CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,5426,SIKESTON CAREER AND TECHNOLOGY CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,5429,ROLLA TECHNICAL INSTITUTE CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,5430,POPLAR BLUFF TECHNICAL CAREER CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,5436,DAVIS H HART MEXICO AREA VOCATIONAL TECHNICAL SCHOOL,COLLEGES WITH INSUFFICIENT DATA,1
-1,5438,SALINE COUNTY CAREER CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,5452,TETERBORO SCHOOL OF AERONAUTICS,COLLEGES WITH INSUFFICIENT DATA,1
-1,5460,SOMERSET COUNTY TECHNICAL INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,5471,NORTHEAST LOUISIANA TECHNICAL COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,5499,SALINA AREA TECHNICAL COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,5500,MANHATTAN AREA TECHNICAL COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,5519,DIMAN REGIONAL VOCATIONAL TECHNICAL INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,5523,BLUE HILLS REGIONAL TECHNICAL SCHOOL,COLLEGES WITH INSUFFICIENT DATA,1
-1,5531,GRAND RIVER TECHNICAL SCHOOL,COLLEGES WITH INSUFFICIENT DATA,1
-1,5532,CAPE GIRARDEAU CAREER AND TECHNOLOGY CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,5557,C H MCCANN TECHNICAL SCHOOL,COLLEGES WITH INSUFFICIENT DATA,1
-1,5607,SARASOTA COUNTY TECHNICAL INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,5613,FLINT RIVER TECHNICAL COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,5614,WEST GEORGIA TECHNICAL COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,5616,SWAINSBORO TECHNICAL COLLEGE (FORMERLY SWAINSBORO TECHNICAL INSTI,COLLEGES WITH INSUFFICIENT DATA,1
-1,5693,JOHN M PATTERSON STATE TECHNICAL COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,5704,BESSEMER STATE TECHNICAL COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,5776,MERCY HOSPITAL SCHOOL OF RADIOLOGIC TECHNOLOGY,COLLEGES WITH INSUFFICIENT DATA,1
-1,5889,UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,5942,UPMC PRESBYTERIAN SCHOOL OF MEDICAL IMAGING,COLLEGES WITH INSUFFICIENT DATA,1
-1,5946,SCHOOL OF RADIOLOGIC TECHNOLOGY AT ST CHRISTOPHER'S HOSPITAL,COLLEGES WITH INSUFFICIENT DATA,1
-1,5987,AVERA SACRED HEART HOSPITAL SCHOOL OF RADIOLOGIC TECHNOLOGY,COLLEGES WITH INSUFFICIENT DATA,1
-1,6115,AFFINITY HEALTH SYSTEM PROGRAM IN RADIOLOGIC TECHNOLOGY,COLLEGES WITH INSUFFICIENT DATA,1
-1,6126,AURORA SAINT LUKE'S MEDICAL CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,6131,THEDA CLARK REGIONAL MEDICAL CENTER SCHOOL OF RADIOLOGIC TECHNOLO,COLLEGES WITH INSUFFICIENT DATA,1
-1,6136,NATIONAL AVIATION ACADEMY - NEW ENGLAND,COLLEGES WITH INSUFFICIENT DATA,1
-1,6165,LOS ANGELES COUNTY COLLEGE OF NURSING AND ALLIED HEALTH,COLLEGES WITH INSUFFICIENT DATA,1
-1,6181,BRIDGEPORT HOSPITAL SCHOOL OF NURSING,COLLEGES WITH INSUFFICIENT DATA,1
-1,6191,SAINT VINCENT'S COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,6214,BLESSING HOSPITAL,COLLEGES WITH INSUFFICIENT DATA,1
-1,6225,TRINITY COLLEGE OF NURSING AND HEALTH SCIENCES,COLLEGES WITH INSUFFICIENT DATA,1
-1,6228,METHODIST COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,6240,SAINT FRANCIS MEDICAL CENTER COLLEGE OF NURSING,COLLEGES WITH INSUFFICIENT DATA,1
-1,6257,SAINT ELIZABETH SCHOOL OF NURSING,COLLEGES WITH INSUFFICIENT DATA,1
-1,6267,UNITYPOINT HEALTH-DES MOINES,COLLEGES WITH INSUFFICIENT DATA,1
-1,6273,MERCY COLLEGE OF HEALTH SCIENCES,COLLEGES WITH INSUFFICIENT DATA,1
-1,6305,CENTRAL MAINE MEDICAL CENTER COLLEGE OF NURSING AND HEALTH PROFES,COLLEGES WITH INSUFFICIENT DATA,1
-1,6322,SIGNATURE HEALTHCARE BROCKTON HOSPITAL SCHOOL OF NURSING,COLLEGES WITH INSUFFICIENT DATA,1
-1,6324,LABOURE COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,6331,LAWRENCE MEMORIAL HOSPITAL SCHOOL OF NURSING,COLLEGES WITH INSUFFICIENT DATA,1
-1,6385,CHAMBERLAIN COLLEGE OF NURSING,COLLEGES WITH INSUFFICIENT DATA,1
-1,6389,GOLDFARB SCHOOL OF NURSING AT BARNES-JEWISH COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,6392,RESEARCH MEDICAL CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,6399,BRYAN COLLEGE OF HEALTH SCIENCES,COLLEGES WITH INSUFFICIENT DATA,1
-1,6404,NEBRASKA METHODIST COLLEGE OF NURSING & ALLIED HEALTH,COLLEGES WITH INSUFFICIENT DATA,1
-1,6410,CHARLES E GREGORY SCHOOL OF NURSING (THE),COLLEGES WITH INSUFFICIENT DATA,1
-1,6417,HOLY NAME MEDICAL CENTER SCHOOL OF NURSING,COLLEGES WITH INSUFFICIENT DATA,1
-1,6420,MONTCLAIR HOSPITAL LLC,COLLEGES WITH INSUFFICIENT DATA,1
-1,6421,JFK MEDICAL CENTER MUHLENBERG HAROLD B. AND DOROTHY A. SNYDER SCH,COLLEGES WITH INSUFFICIENT DATA,1
-1,6429,SAINT FRANCIS MEDICAL CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,6435,ARNOT OGDEN MEDICAL CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,6438,PHILLIPS BETH ISRAEL SCHOOL OF NURSING,COLLEGES WITH INSUFFICIENT DATA,1
-1,6443,COCHRAN SCHOOL OF NURSING SAINT JOHN'S RIVERSIDE HOSP,COLLEGES WITH INSUFFICIENT DATA,1
-1,6445,CROUSE HOSPITAL COLLEGE OF NURSING,COLLEGES WITH INSUFFICIENT DATA,1
-1,6448,BELANGER SCHOOL OF NURSING,COLLEGES WITH INSUFFICIENT DATA,1
-1,6461,SAINT ELIZABETH MEDICAL CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,6467,SAINT JOSEPH'S COLLEGE OF NURSING AT ST JOSEPH'S HOSPITAL HEALTH,COLLEGES WITH INSUFFICIENT DATA,1
-1,6477,CABARRUS COLLEGE OF HEALTH SCIENCES,COLLEGES WITH INSUFFICIENT DATA,1
-1,6478,MERCY SCHOOL OF NURSING,COLLEGES WITH INSUFFICIENT DATA,1
-1,6482,PRESBYTERIAN HOSPITAL SCHOOL OF NURSING,COLLEGES WITH INSUFFICIENT DATA,1
-1,6483,WATTS SCHOOL OF NURSING,COLLEGES WITH INSUFFICIENT DATA,1
-1,6487,AULTMAN COLLEGE OF NURSING AND HEALTH SCIENCES,COLLEGES WITH INSUFFICIENT DATA,1
-1,6489,CHRIST COLLEGE OF NURSING AND HEALTH SCIENCES,COLLEGES WITH INSUFFICIENT DATA,1
-1,6494,GOOD SAMARITAN COLLEGE OF NURSING AND HEALTH SCIENCE,COLLEGES WITH INSUFFICIENT DATA,1
-1,6498,HURON SCHOOL OF NURSING,COLLEGES WITH INSUFFICIENT DATA,1
-1,6507,TRINITY HEALTH SYSTEM SCHOOL OF NURSING,COLLEGES WITH INSUFFICIENT DATA,1
-1,6534,CITIZENS SCHOOL OF NURSING,COLLEGES WITH INSUFFICIENT DATA,1
-1,6537,CONEMAUGH VALLEY MEMORIAL HOSPITAL,COLLEGES WITH INSUFFICIENT DATA,1
-1,6539,EPISCOPAL SCHOOL OF NURSING,COLLEGES WITH INSUFFICIENT DATA,1
-1,6551,ST MARGARET MEMORIAL HOSPITAL SCHOOL OF NURSING,COLLEGES WITH INSUFFICIENT DATA,1
-1,6560,OHIO VALLEY GENERAL HOSPITAL SCHOOL OF NURSING,COLLEGES WITH INSUFFICIENT DATA,1
-1,6565,READING HOSPITAL SCHOOL OF HEALTH SCIENCES,COLLEGES WITH INSUFFICIENT DATA,1
-1,6574,"ST. LUKE'S HOSPITAL OF BETHLEHEM, PA",COLLEGES WITH INSUFFICIENT DATA,1
-1,6576,HERITAGE VALLEY HEALTH SYSTEM,COLLEGES WITH INSUFFICIENT DATA,1
-1,6577,UPMC SHADYSIDE,COLLEGES WITH INSUFFICIENT DATA,1
-1,6578,SHARON REGIONAL HEALTH SYSTEM SCHOOL OF NURSING,COLLEGES WITH INSUFFICIENT DATA,1
-1,6582,WASHINGTON HOSPITAL (THE),COLLEGES WITH INSUFFICIENT DATA,1
-1,6583,WESTERN PENNSYLVANIA HOSPITAL SCHOOL OF NURSING,COLLEGES WITH INSUFFICIENT DATA,1
-1,6591,SAINT JOSEPH SCHOOL OF NURSING,COLLEGES WITH INSUFFICIENT DATA,1
-1,6600,METHODIST HOSPITAL SCHOOL OF NURSING,COLLEGES WITH INSUFFICIENT DATA,1
-1,6606,BAPTIST HEALTH SYSTEM SCHOOL OF HEALTH PROFESSIONS,COLLEGES WITH INSUFFICIENT DATA,1
-1,6612,COVENANT SCHOOL OF NURSING AND ALLIED HEALTH,COLLEGES WITH INSUFFICIENT DATA,1
-1,6622,JEFFERSON COLLEGE OF HEALTH SCIENCES,COLLEGES WITH INSUFFICIENT DATA,1
-1,6639,BELLIN COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,6666,LUTHERAN SCHOOL OF NURSING,COLLEGES WITH INSUFFICIENT DATA,1
-1,6731,CASA LOMA COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,6770,DAVENPORT UNIVERSITY - CENTRAL REGION,COLLEGES WITH INSUFFICIENT DATA,1
-1,6873,MARIAN COURT COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,6941,DALLAS CHRISTIAN COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,6942,MID-AMERICA CHRISTIAN UNIVERSITY,COLLEGES WITH INSUFFICIENT DATA,1
-1,6975,LINCOLN UNIVERSITY,COLLEGES WITH INSUFFICIENT DATA,1
-1,7012,SAMUEL MERRITT UNIVERSITY,COLLEGES WITH INSUFFICIENT DATA,1
-1,7025,LEBANON COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7031,PAMLICO COMMUNITY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7035,KETTERING COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7043,DELTA TECHNICAL INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7044,CROWLEY'S RIDGE TECHNICAL INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7050,BELLUS ACADEMY,COLLEGES WITH INSUFFICIENT DATA,1
-1,7087,ABINGTON MEMORIAL HOSPITAL DIXON SCHOOL OF NURSING,COLLEGES WITH INSUFFICIENT DATA,1
-1,7090,METHODIST HOSPITAL SCHOOL OF NURSING,COLLEGES WITH INSUFFICIENT DATA,1
-1,7091,EVEREST INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7113,ARIZONA CHRISTIAN UNIVERSITY,COLLEGES WITH INSUFFICIENT DATA,1
-1,7121,FAITH BAPTIST BIBLE COLLEGE & THEOLOGICAL SEMINARY,COLLEGES WITH INSUFFICIENT DATA,1
-1,7130,NEWBERRY SCHOOL OF BEAUTY,COLLEGES WITH INSUFFICIENT DATA,1
-1,7142,LYLE'S COLLEGE OF BEAUTY,COLLEGES WITH INSUFFICIENT DATA,1
-1,7164,BRYAN UNIVERSITY,COLLEGES WITH INSUFFICIENT DATA,1
-1,7187,NORTH ADRIAN'S BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7190,WYOTECH,COLLEGES WITH INSUFFICIENT DATA,1
-1,7203,SALON SUCCESS ACADEMY,COLLEGES WITH INSUFFICIENT DATA,1
-1,7204,MODERN BEAUTY ACADEMY - OXNARD,COLLEGES WITH INSUFFICIENT DATA,1
-1,7209,REDONDO BEACH BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7229,WESTERN BEAUTY INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7236,ART INSTITUTE OF CALIFORNIA - LOS ANGELES (THE),COLLEGES WITH INSUFFICIENT DATA,1
-1,7253,FEDERICO BEAUTY INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7263,HOLY CROSS COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7264,MESIVTA TORAH VODAATH RABBINICAL SEMINARY,COLLEGES WITH INSUFFICIENT DATA,1
-1,7291,ST. LUKE'S COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7296,COLEMAN UNIVERSITY,COLLEGES WITH INSUFFICIENT DATA,1
-1,7341,INTERNATIONAL BEAUTY SCHOOL,COLLEGES WITH INSUFFICIENT DATA,1
-1,7353,NEI COLLEGE OF TECHNOLOGY,COLLEGES WITH INSUFFICIENT DATA,1
-1,7358,NEBRASKA COLLEGE OF TECHNICAL AGRICULTURE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7362,MEDTECH COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7375,ISLAND DRAFTING & TECHNICAL INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7387,LONG ISLAND BEAUTY SCHOOL,COLLEGES WITH INSUFFICIENT DATA,1
-1,7388,LONG ISLAND BEAUTY SCHOOL,COLLEGES WITH INSUFFICIENT DATA,1
-1,7391,BEAUTY SCHOOL OF MIDDLETOWN,COLLEGES WITH INSUFFICIENT DATA,1
-1,7398,KATHARINE GIBBS SCHOOL,COLLEGES WITH INSUFFICIENT DATA,1
-1,7401,MANDL SCHOOL,COLLEGES WITH INSUFFICIENT DATA,1
-1,7430,ANTONELLI INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7439,FOUNTAINHEAD COLLEGE OF TECHNOLOGY,COLLEGES WITH INSUFFICIENT DATA,1
-1,7440,NASHVILLE AUTO-DIESEL COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7447,DEL-MAR-VA BEAUTY ACADEMY,COLLEGES WITH INSUFFICIENT DATA,1
-1,7459,PAIER COLLEGE OF ART,COLLEGES WITH INSUFFICIENT DATA,1
-1,7462,COLLEGE OF VISUAL ARTS,COLLEGES WITH INSUFFICIENT DATA,1
-1,7465,AMERICAN ACADEMY OF DRAMATIC ARTS,COLLEGES WITH INSUFFICIENT DATA,1
-1,7469,HUSSIAN SCHOOL OF ART,COLLEGES WITH INSUFFICIENT DATA,1
-1,7473,CHOFFIN CAREER & TECHNICAL CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,7488,KAPLAN CAREER INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7507,GIBBS COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7522,CONTINENTAL SCHOOL OF BEAUTY CULTURE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7525,SUWANNEE-HAMILTON TECHNICAL CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,7529,CHESTER COUNTY INTERMEDIATE UNIT PRACTICAL NURSING PROGRAM,COLLEGES WITH INSUFFICIENT DATA,1
-1,7544,APPALACHIAN BIBLE COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7548,WESTWOOD COLLEGE - DENVER NORTH,COLLEGES WITH INSUFFICIENT DATA,1
-1,7573,EMPIRE BEAUTY SCHOOL,COLLEGES WITH INSUFFICIENT DATA,1
-1,7578,HUNTINGTON SCHOOL OF BEAUTY CULTURE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7586,REMINGTON COLLEGE - TAMPA CAMPUS,COLLEGES WITH INSUFFICIENT DATA,1
-1,7593,PARISIAN BEAUTY ACADEMY,COLLEGES WITH INSUFFICIENT DATA,1
-1,7605,ACADEMY PACIFIC TRAVEL COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7606,BRYMAN COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7611,EQ SCHOOL OF HAIR DESIGN,COLLEGES WITH INSUFFICIENT DATA,1
-1,7617,CARNEGIE INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7618,DAVID WOLCOTT KENDALL MEMORIAL SCHOOL,COLLEGES WITH INSUFFICIENT DATA,1
-1,7619,MEDICAL INSTITUTE OF MINNESOTA,COLLEGES WITH INSUFFICIENT DATA,1
-1,7649,ROCKY MOUNTAIN COLLEGE OF ART & DESIGN,COLLEGES WITH INSUFFICIENT DATA,1
-1,7656,AMERICAN COLLEGE OF HAIRSTYLING-CEDAR RAPIDS,COLLEGES WITH INSUFFICIENT DATA,1
-1,7658,AMERICAN COLLEGE OF HAIRSTYLING-DES MOINES,COLLEGES WITH INSUFFICIENT DATA,1
-1,7659,LA' JAMES COLLEGE OF HAIRSTYLING,COLLEGES WITH INSUFFICIENT DATA,1
-1,7728,MACON STATE COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7756,JOSEFS SCHOOL OF HAIR DESIGN,COLLEGES WITH INSUFFICIENT DATA,1
-1,7774,SCIENTIFIC COLLEGE OF BEAUTY / BARBERING,COLLEGES WITH INSUFFICIENT DATA,1
-1,7775,HOLLYWOOD BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7777,REMINGTON COLLEGE - CLEVELAND CAMPUS,COLLEGES WITH INSUFFICIENT DATA,1
-1,7779,LANSDALE SCHOOL OF BUSINESS,COLLEGES WITH INSUFFICIENT DATA,1
-1,7814,BROOKSTONE COLLEGE OF BUSINESS,COLLEGES WITH INSUFFICIENT DATA,1
-1,7844,SANFORD-BROWN INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7900,BUTTE ACADEMY OF BEAUTY CULTURE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7911,VIRGIL'S BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7916,FRANKLIN COUNTY CAREER AND TECHNOLOGY CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,7921,PAUL MITCHELL THE SCHOOL ARKANSAS,COLLEGES WITH INSUFFICIENT DATA,1
-1,7926,TRAVEL & TRADE CAREER INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7937,MS ROBERTS ACADEMY OF BEAUTY CULTURE,COLLEGES WITH INSUFFICIENT DATA,1
-1,7941,COLLEGE OF HAIR DESIGN,COLLEGES WITH INSUFFICIENT DATA,1
-1,7946,KAPLAN COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,8067,LOUISIANA STATE UNIVERSITY HEALTH SCIENCES CENTER IN SHREVEPORT,COLLEGES WITH INSUFFICIENT DATA,1
-1,8090,EVEREST COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,8116,DAYTONS SCHOOL OF HAIR DESIGN,COLLEGES WITH INSUFFICIENT DATA,1
-1,8129,ADULT AND COMMUNITY EDUCATION @HUDSON,COLLEGES WITH INSUFFICIENT DATA,1
-1,8132,TOLEDO PUBLIC SCHOOLS ADULT AND CONTINUING EDUCATION,COLLEGES WITH INSUFFICIENT DATA,1
-1,8146,EVEREST UNIVERSITY - POMPANO BEACH,COLLEGES WITH INSUFFICIENT DATA,1
-1,8172,SOUTHWEST KANSAS TECHNICAL SCHOOL,COLLEGES WITH INSUFFICIENT DATA,1
-1,8189,CONTINENTAL SCHOOL OF BEAUTY CULTURE,COLLEGES WITH INSUFFICIENT DATA,1
-1,8194,AKRON SCHOOL OF PRACTICAL NURSING,COLLEGES WITH INSUFFICIENT DATA,1
-1,8200,JAMESON MEMORIAL HOSPITAL SCHOOL OF NURSING,COLLEGES WITH INSUFFICIENT DATA,1
-1,8217,PAUL MITCHELL THE SCHOOL GREEN BAY,COLLEGES WITH INSUFFICIENT DATA,1
-1,8259,EDUCATORS OF BEAUTY,COLLEGES WITH INSUFFICIENT DATA,1
-1,8260,IOWA SCHOOL OF BEAUTY,COLLEGES WITH INSUFFICIENT DATA,1
-1,8263,AWARD BEAUTY SCHOOL,COLLEGES WITH INSUFFICIENT DATA,1
-1,8267,NORTHWEST TECHNICAL INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,8269,HILLYARD TECHNICAL CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,8328,ALVAREITA'S COLLEGE OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA,1
-1,8343,AUTRY TECHNOLOGY CENTER DISTRICT NO.15,COLLEGES WITH INSUFFICIENT DATA,1
-1,8355,JAMES RUMSEY TECHNICAL INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,8371,AMERICAN UNIVERSITY OF BEIRUT,COLLEGES WITH INSUFFICIENT DATA,1
-1,8417,STENOTYPE INSTITUTE OF JACKSONVILLE,COLLEGES WITH INSUFFICIENT DATA,1
-1,8424,LA' JAMES INTERNATIONAL COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,8425,DAYMAR COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,8435,INTERBORO INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,8437,CHAMPLAIN VALLEY EDUCATIONAL SERVICES,COLLEGES WITH INSUFFICIENT DATA,1
-1,8492,ALEGENT HEALTH SCHOOLS,COLLEGES WITH INSUFFICIENT DATA,1
-1,8493,CONTINENTAL ACADEMIE OF HAIR DESIGN,COLLEGES WITH INSUFFICIENT DATA,1
-1,8494,HO HO KUS SCHL OF TRADE & TECH SCIENCES,COLLEGES WITH INSUFFICIENT DATA,1
-1,8495,JAMESTOWN BUSINESS COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,8498,MIMS CLASSIC BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,8537,CONCORDE CAREER COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,8544,CAREER COLLEGES OF CHICAGO,COLLEGES WITH INSUFFICIENT DATA,1
-1,8545,ROCKFORD CAREER COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,8552,STEVENS - THE INSTITUTE OF BUSINESS & ARTS,COLLEGES WITH INSUFFICIENT DATA,1
-1,8575,SALON PROFESSIONAL ACADEMY (THE),COLLEGES WITH INSUFFICIENT DATA,1
-1,8606,ELDON CAREER CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,8609,RABBINICAL COLLEGE OF AMERICA,COLLEGES WITH INSUFFICIENT DATA,1
-1,8614,RABBINICAL COLLEGE BOBOVER YESHIVA BNEI ZION,COLLEGES WITH INSUFFICIENT DATA,1
-1,8617,RABBINICAL SEMINARY MKOR CHAIM,COLLEGES WITH INSUFFICIENT DATA,1
-1,8619,TRI COUNTY TECHNOLOGY CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,8635,INTELLITEC MEDICAL INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
